months_as_customer,age,policy_deductable,policy_annual_premium,umbrella_limit,insured_sex,insured_education_level,capital_gains,capital_loss,incident_severity,incident_hour_of_the_day,number_of_vehicles_involved,property_damage,bodily_injuries,witnesses,police_report_available,injury_claim,property_claim,vehicle_claim,policy_age_at_incident_days,car_age,is_weekend,claim_to_premium_ratio,vehicle_claim_pct,injury_claim_pct,is_new_customer,is_major_damage,is_highrisk_hobby,is_no_witness,is_exec_occupation,csl_per_person,csl_total,insured_occupation_armed-forces,insured_occupation_craft-repair,insured_occupation_exec-managerial,insured_occupation_farming-fishing,insured_occupation_handlers-cleaners,insured_occupation_machine-op-inspct,insured_occupation_other-service,insured_occupation_priv-house-serv,insured_occupation_prof-specialty,insured_occupation_protective-serv,insured_occupation_sales,insured_occupation_tech-support,insured_occupation_transport-moving,insured_hobbies_basketball,insured_hobbies_board-games,insured_hobbies_bungie-jumping,insured_hobbies_camping,insured_hobbies_chess,insured_hobbies_cross-fit,insured_hobbies_dancing,insured_hobbies_exercise,insured_hobbies_golf,insured_hobbies_hiking,insured_hobbies_kayaking,insured_hobbies_movies,insured_hobbies_paintball,insured_hobbies_polo,insured_hobbies_reading,insured_hobbies_skydiving,insured_hobbies_sleeping,insured_hobbies_video-games,insured_hobbies_yachting,insured_relationship_not-in-family,insured_relationship_other-relative,insured_relationship_own-child,insured_relationship_unmarried,insured_relationship_wife,incident_type_Parked Car,incident_type_Single Vehicle Collision,incident_type_Vehicle Theft,collision_type_Not Applicable,collision_type_Rear Collision,collision_type_Side Collision,authorities_contacted_Fire,authorities_contacted_Other,authorities_contacted_Police,policy_state_IN,policy_state_OH,incident_state_NY,incident_state_OH,incident_state_PA,incident_state_SC,incident_state_VA,incident_state_WV,auto_region_European,auto_region_Japanese,auto_region_Other,hour_bucket_Night,hour_bucket_Rush_Hour,zip3_risk_tier_elevated,zip3_risk_tier_high_risk,zip3_risk_tier_low_risk
257,40,500,1379.93,0,1,6.0,0,0,2.0,6,3,0,0,2,1,9420,4710,37680,929,13,1,37.545382736805486,0.7272586902395244,0.1818146725598811,0,1,0,0,0,250000,500000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0
210,38,500,999.52,0,1,0.0,0,0,1.0,6,1,0,1,2,0,1440,720,6480,5869,7,0,8.644149191611973,0.749913204490221,0.16664737877560468,0,0,0,0,0,250000,500000,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0
97,26,1000,1270.55,0,1,4.0,0,-72100,3.0,10,3,1,2,3,0,7720,15440,61760,6293,9,0,66.83719648970919,0.7272641631634107,0.09090802039542634,0,0,1,0,0,250000,500000,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
162,35,2000,1124.69,0,0,4.0,0,0,2.0,14,1,1,0,3,1,9880,4940,39520,5394,14,0,48.31553583654162,0.7272593437735779,0.18181483594339448,0,1,0,0,0,500000,1000000,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0
199,41,1000,895.83,0,0,2.0,0,0,1.0,10,1,0,1,2,0,3010,0,27090,7009,16,0,33.60012502372102,0.8999701006611076,0.09999667785123417,0,0,0,0,0,250000,500000,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
204,40,500,1256.2,0,0,0.0,0,0,1.0,10,3,1,1,2,1,8340,8340,25020,8746,2,0,33.19535105874861,0.5999856118558308,0.1999952039519436,0,0,0,0,0,100000,300000,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
106,30,500,538.17,0,0,5.0,49700,-60200,3.0,23,1,0,2,2,0,5680,5680,39760,4321,10,0,94.98857238419087,0.7777625633301383,0.11110893761859118,0,0,0,0,0,250000,500000,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0
70,27,1000,1008.79,4000000,0,4.0,46000,0,0.0,19,1,0,2,3,0,0,550,3850,3833,15,0,4.361660999811655,0.8748011815496478,0.0,0,0,0,0,0,250000,500000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0
70,26,1000,1199.44,5000000,1,3.0,63600,0,2.0,0,3,0,1,2,1,5790,5790,40530,3546,3,1,43.44527446141532,0.7777628523728196,0.11110897891040279,0,1,0,0,0,500000,1000000,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0
282,46,2000,1558.86,0,1,6.0,51100,-75100,1.0,2,1,0,2,2,0,13880,6940,48580,8585,3,0,44.51971312369296,0.6999899136900045,0.19999711819714414,0,0,0,0,0,100000,300000,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,1,0,0,1,0,1,0,0
342,53,1000,1028.44,0,0,3.0,0,0,2.0,12,1,0,0,0,0,14720,7360,58880,3360,15,0,78.72116992726848,0.7272637442719334,0.18181593606798335,0,1,0,1,0,100000,300000,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0
130,34,500,990.11,0,1,4.0,0,-41200,0.0,8,1,0,1,3,1,1060,1060,3710,2119,0,1,5.888234640595489,0.6362545018007203,0.1817870005144915,0,0,0,0,0,100000,300000,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1
246,44,1000,1397.0,0,1,1.0,0,0,1.0,6,1,0,1,0,0,6860,6860,48020,7241,18,1,44.194702934860416,0.7777651803501725,0.11110931147859607,0,0,0,1,0,100000,300000,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1
195,36,2000,1346.18,0,0,2.0,57800,-53300,3.0,14,3,1,2,3,1,12540,6270,50160,4859,8,0,51.23386174211472,0.7272621826564788,0.1818155456641197,0,0,0,0,0,100000,300000,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
264,44,500,1047.06,6000000,1,3.0,0,0,2.0,20,3,0,0,2,0,12700,6350,50800,1811,16,0,66.71059920157393,0.727262315500136,0.181815578875034,0,1,0,0,1,100000,300000,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
163,38,2000,1453.92,0,0,5.0,51700,0,1.0,13,1,1,2,3,0,15900,7950,55650,6351,20,1,54.679762297788045,0.6999911950793072,0.19999748430837347,0,0,0,0,0,500000,1000000,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0
203,38,500,1394.43,0,0,4.0,0,0,2.0,7,1,0,0,1,1,0,6160,49280,6189,16,1,39.7581807620318,0.8888728558287188,0.0,0,1,0,0,0,250000,500000,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0
337,53,500,1205.86,0,1,2.0,0,-34600,1.0,8,1,1,0,1,0,14400,7200,64800,5386,14,1,71.65010863616008,0.7499913195449127,0.16666473767664727,0,0,0,0,0,100000,300000,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0
96,26,2000,1509.04,0,0,2.0,10000,0,3.0,9,1,1,2,3,0,7120,14240,56960,3412,8,0,51.9005460425171,0.7272634414780199,0.09090793018475249,0,0,0,0,0,250000,500000,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,1,0
120,28,1000,1281.27,0,0,5.0,68900,0,1.0,9,3,0,0,3,0,6550,6550,52400,2161,5,0,51.12115323077884,0.7999877864460084,0.09999847330575105,0,0,0,0,0,250000,500000,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0
235,40,500,1398.94,0,1,3.0,0,0,1.0,11,1,0,1,2,0,6830,13660,47810,7047,12,1,48.822680029164935,0.6999897512481515,0.09999853589259308,0,0,0,0,0,500000,1000000,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0
303,50,500,793.15,0,1,6.0,54600,-45500,3.0,17,3,0,0,3,0,13660,13660,54640,4768,7,0,103.334804261489,0.6666585327167799,0.16666463317919497,0,0,0,0,0,100000,300000,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0
33,33,1000,1096.79,6000000,0,2.0,45500,-60600,2.0,16,1,0,2,1,0,8140,8140,65120,6365,17,0,74.2165774669718,0.7999901721109077,0.09999877151386347,0,1,0,0,0,500000,1000000,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0
128,35,500,1366.6,0,0,6.0,0,0,1.0,10,3,0,2,1,0,16040,16040,56140,3815,7,0,64.55436850578077,0.6363564230738713,0.18181612087824894,0,0,0,0,0,500000,1000000,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
194,34,500,1429.96,0,0,0.0,67800,0,1.0,11,3,0,1,2,1,11440,5720,40040,8611,10,0,40.00111891241713,0.6999877624517054,0.1999965035576301,0,0,0,0,0,100000,300000,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0
146,36,2000,1233.96,0,0,4.0,34500,-60600,3.0,16,3,0,1,1,0,5590,5590,44720,664,0,0,45.30130636325327,0.7999856889858857,0.09999821112323572,0,0,0,0,0,500000,1000000,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
175,36,500,1185.44,0,1,4.0,44900,-52500,2.0,15,3,1,2,1,1,3880,7760,31040,8368,9,0,36.00350924551221,0.7272556875424662,0.09090696094280827,0,1,0,0,1,500000,1000000,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0
131,29,1000,978.27,0,0,2.0,65700,0,2.0,5,1,0,1,3,0,15280,7640,53480,579,12,0,78.0970488719883,0.6999908378162589,0.19999738223321684,0,1,0,0,0,250000,500000,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,1,0
373,55,500,1607.36,0,1,6.0,0,0,2.0,21,4,0,0,2,0,6060,12120,42420,2821,8,0,37.701572765279714,0.6999884490354945,0.0999983498622135,0,1,0,0,0,250000,500000,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2,28,1000,1340.56,0,0,0.0,0,0,1.0,19,1,1,0,2,1,6460,6460,45220,5719,7,1,43.369934952557145,0.7777644003371115,0.11110920004815879,0,0,0,0,0,250000,500000,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0
252,46,1000,1242.02,0,1,4.0,0,-28800,1.0,17,1,1,0,2,1,14980,7490,52430,3442,12,1,60.30498703724578,0.6999906543303828,0.1999973298086808,0,0,0,0,0,100000,300000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0
154,34,1000,1041.36,0,0,0.0,53100,-43900,3.0,18,4,0,2,3,1,13520,13520,47320,5592,10,0,71.40662210954906,0.6363550786030312,0.1818157367437232,0,0,1,0,0,100000,300000,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0
85,25,500,1259.02,0,0,0.0,67000,-53600,0.0,8,1,0,2,2,0,940,940,3760,2357,10,0,4.4796746675986086,0.6665484843112923,0.16663712107782308,0,0,0,0,0,250000,500000,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1
201,40,2000,1315.56,0,0,5.0,0,0,1.0,14,1,1,0,0,1,1240,1240,4340,8453,12,0,5.184104107756393,0.6362703415921419,0.1817915261691834,0,0,0,1,0,250000,500000,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0
174,33,2000,1124.43,0,0,3.0,0,0,3.0,14,3,1,0,1,1,8840,4420,30940,284,20,0,39.308805350266354,0.699984163254225,0.19999547521549285,0,0,0,0,0,250000,500000,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
85,30,1000,1454.42,0,1,2.0,51600,-73900,2.0,19,1,1,0,1,1,12380,12380,49520,7764,9,1,51.07190495180209,0.6666576917381295,0.16666442293453237,0,1,0,0,0,500000,1000000,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0
83,24,1000,1070.63,0,0,1.0,0,0,3.0,0,3,0,0,1,0,6160,12320,43120,3337,12,0,57.53621699373266,0.699988636548108,0.09999837664972971,0,0,0,0,0,500000,1000000,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0
285,43,2000,1512.58,0,0,3.0,47600,0,1.0,7,1,0,1,1,0,280,280,1960,7372,18,0,1.6660275820121913,0.7774692582308608,0.11106703689012297,0,0,0,0,0,100000,300000,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0
177,38,2000,1540.19,0,0,3.0,0,-74500,2.0,20,1,1,2,0,0,7370,7370,58960,1123,14,1,47.85123913283426,0.7999891453304568,0.0999986431663071,0,1,0,1,0,100000,300000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
165,32,500,1399.26,0,0,1.0,70500,0,1.0,9,1,0,2,0,0,330,660,2970,979,17,1,2.8300673212984004,0.749810653875284,0.08331229487503156,0,0,0,1,0,500000,1000000,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0
211,35,2000,1221.22,0,1,4.0,76000,0,3.0,2,1,1,0,1,0,9460,4730,37840,6163,7,0,42.604936047559,0.7272587495915896,0.1818146873978974,0,0,0,0,0,100000,300000,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,1,1,0,0,0,0,0,1,0,0,1,0,0,1,0
31,36,2000,1318.24,9000000,0,3.0,0,-78600,0.0,9,1,0,0,1,1,940,470,3290,5647,13,0,3.5653598737710888,0.6998510955115933,0.1999574558604552,0,0,0,0,0,500000,1000000,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0
390,51,2000,1124.38,0,1,2.0,0,0,1.0,9,1,1,1,1,1,1180,1180,4720,5627,14,0,6.2968035717462065,0.6665725180059313,0.16664312950148283,0,0,0,0,0,250000,500000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0
215,37,500,1632.93,0,0,3.0,0,-42900,1.0,7,3,0,2,0,1,9520,4760,42840,4440,13,0,34.98006650621888,0.7499868699777665,0.1666637488839481,0,0,0,1,0,100000,300000,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1
446,61,1000,1037.32,0,0,1.0,0,-15700,1.0,1,3,0,2,1,0,6740,13480,60660,3292,10,0,77.97015385801875,0.7499907271176173,0.08333230301306858,0,0,0,0,0,500000,1000000,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
219,43,1000,1483.25,0,0,6.0,90700,-20800,2.0,3,3,0,1,1,0,5890,11780,53010,1503,6,0,47.65211528737569,0.7499893889446951,0.08333215432718835,0,1,0,0,1,100000,300000,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
120,34,1000,1056.71,0,0,0.0,77900,0,1.0,3,1,0,2,1,0,580,580,2610,4833,13,0,3.5676770353266267,0.6921241050119332,0.1538053566693185,0,0,0,0,0,500000,1000000,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1
27,32,500,1008.38,0,0,5.0,37900,0,3.0,11,1,0,1,0,0,12300,6150,43050,158,2,1,60.988912909815745,0.6999886180712509,0.19999674802035738,1,0,0,1,0,100000,300000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1
265,45,500,972.5,0,0,3.0,0,0,0.0,3,1,0,2,3,0,290,580,2320,5927,20,0,3.2802056555269923,0.7270448135380758,0.09088060169225948,0,0,1,0,1,250000,500000,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0
8,21,500,1021.9,0,1,1.0,0,0,2.0,21,1,0,0,0,0,14040,14040,63180,849,3,0,89.304237205206,0.692300106288557,0.15384446806412377,0,1,0,1,0,500000,1000000,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1
94,32,1000,1414.74,0,0,4.0,0,0,1.0,19,1,0,1,3,0,300,300,1800,7067,1,1,1.6964247847661054,0.7496876301541024,0.12494793835901707,0,0,0,0,0,500000,1000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1
231,43,2000,1331.69,0,0,4.0,0,0,1.0,12,1,0,1,2,0,10300,10300,46350,1763,0,0,50.27446327598765,0.6922973517945961,0.15384385595435468,0,0,0,0,0,100000,300000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
270,44,2000,1030.95,0,0,2.0,47200,0,2.0,20,3,0,1,0,0,7180,3590,25130,4231,8,0,34.82225132159658,0.6999805019358792,0.1999944291245369,0,1,0,1,0,500000,1000000,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
9,24,2000,1304.46,0,0,5.0,51700,-33300,0.0,6,1,0,0,3,1,540,1080,4320,4634,14,1,4.553608389678487,0.727150311395388,0.0908937889244235,0,0,0,0,0,100000,300000,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
142,33,2000,1362.64,5000000,0,0.0,0,0,3.0,11,1,1,1,3,0,6780,13560,61020,7278,6,0,59.70762637233605,0.7499907818242155,0.0833323090915795,0,0,1,0,1,100000,300000,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
267,46,2000,1546.01,0,0,6.0,0,0,3.0,4,4,0,2,1,0,15420,7710,53970,3802,19,0,49.87031131752059,0.6999909209997276,0.1999974059999222,0,0,0,0,0,100000,300000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0
315,44,1000,974.16,6000000,0,4.0,0,-56800,3.0,12,3,0,1,0,1,4860,4860,17010,7948,9,1,27.439024390243905,0.6363398301597396,0.1818113800456399,0,0,0,1,0,250000,500000,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
158,33,1000,1744.64,3000000,1,0.0,0,0,3.0,4,3,0,0,1,0,3640,7280,25480,413,17,1,20.863903154805573,0.6999807697590725,0.09999725282272465,0,0,0,0,0,100000,300000,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,1
